Id,neg,neu,pos,compound,overall,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,vote,image,target_compound,rank,title
3717,0.117,0.745,0.138,0.1027,1.0,False,"11 29, 2009",A3T8K6GYBSLODY,0312367481,{'Format:': ' Paperback'},Randell Jesup,"While this apparently has a catchy rhyme, that's no reason to promote a book that perpetuates harmful stereotypes.",Classic? perhaps.  Stereotypes?  Bad.,1259452800,28,,0.1,35.0,Tikki Tikki Tembo
3456,0.097,0.765,0.139,0.1907,2.0,False,"08 4, 2017",A1H4K2U30ZUPWC,0312367481,{'Format:': ' Paperback'},Alma Beecaves,"The fun part of this story is getting to recite the funny name along with your kids! The not fun part is that your kids are learning incorrectly about Chinese culture. The story should use a made-up country name because the facts presented are pretty bizarre. It's fun until about age six, some kids really don't take to it well. Books don't need to be educational at all, but stories that present really wrong facts can confuse children.",The fun part of this story is getting to recite the ...,1501804800,3,,0.1,35.0,Tikki Tikki Tembo
3707,0.054,0.86,0.086,0.276,5.0,False,"02 15, 2012",A1ONLNHVJ4HA2H,0312367481,{'Format:': ' Hardcover'},Seeley Gal,"This was an all-time favorite for my grown children, and I can't wait to share it with my grandchildren. It is a classic in our house, and I buy it for children all the time.",ALL  TIME  FAVORITE,1329264000,,,0.3,35.0,Tikki Tikki Tembo
3484,0.0,0.948,0.052,0.2732,5.0,False,"11 28, 2016",A5IHINK1KVBD6,0312367481,{'Format:': ' Paperback'},PradaInPink,My parents used to read this to my brothers and I when we were younger and now that I gave a little one of my own I had to get a copy for her as well. I can still recite parts if it from memory,Favorite book from childhood,1480291200,,,0.3,35.0,Tikki Tikki Tembo
3610,0.0,0.738,0.262,0.4939,5.0,True,"11 19, 2014",A2CO0SYHGOSBZD,0312367481,{'Format:': ' Paperback'},April,Book from my childhood that now my kids enjoy reading,Five Stars,1416355200,,,0.5,35.0,Tikki Tikki Tembo
3452,0.0,0.385,0.615,0.4927,5.0,True,"09 2, 2017",A1MTSTIC1OW8CB,0312367481,{'Format:': ' Hardcover'},Marizel Garriga-Nunez,Very good book,Five Stars,1504310400,,,0.5,35.0,Tikki Tikki Tembo
3511,0.0,0.805,0.195,0.7003,5.0,True,"03 7, 2016",AZ0BQZU7RLF8X,0312367481,{'Format:': ' Paperback'},Allison,This was a childhood favorite of mine that I purchased for my toddler.  She likes this book now too and frequently requests that we read it to her.,This was a childhood favorite of mine that I purchased for my toddler,1457308800,,,0.7,35.0,Tikki Tikki Tembo
3617,0.0,0.608,0.392,0.7003,5.0,True,"10 11, 2014",ALCIK0BEZ4GC4,0312367481,{'Format:': ' Hardcover'},Kindle Customer,"One of my son's lifelong favorite books, now my granddaughter's favorites.",Five Stars,1412985600,,,0.7,35.0,Tikki Tikki Tembo
3715,0.0,0.847,0.153,0.9001,4.0,True,"04 14, 2010",A1SRPWVTMQQCRY,0312367481,{'Format:': ' Paperback'},Amazon Customer,Wonderful Classic Picture Book.  --- purchased for my granddaughter and it has become a must read two or three times a week.  She has learned the extremely long name and I relish her enjoyment of reading and look forward to her remembering the wonderful times with her Nonna as together we read book after book.  Add this to your collection of must reads with young children.  Timeless.,Tikki Tikki Tembo,1271203200,,,0.9,35.0,Tikki Tikki Tembo
3588,0.0,0.313,0.687,0.8991,5.0,True,"02 19, 2015",ACT9XHVGQHS8C,0312367481,{'Format:': ' Paperback'},Amazon Customer,"love this ,so funny and fun to read","love this, so funny and fun to",1424304000,,,0.9,35.0,Tikki Tikki Tembo
4043,0.094,0.836,0.07,0.0744,1.0,True,"07 27, 2016",AO194R4Z4K5Q4,0374300216,{'Format:': ' Board book'},Dr. Companys,"Recurrent grammar mistake in the book is not something I would want my child to learn.  I went through and corrected it by hand, but I wouldn't buy this book again.",Recurrent grammar mistake in the book is not something I ...,1469577600,3,,0.1,42.0,If Animals Kissed Good Night
3904,0.152,0.674,0.173,0.1685,2.0,True,"03 21, 2017",A1OMDTVWVICUAM,0374300216,{'Format:': ' Board book'},bewarm,The book looked used. I don't feel comfortable giving this as a baby shower gift because it looks like I just grabbed an old book off my shelf.,Looks used,1490054400,2,,0.1,42.0,If Animals Kissed Good Night
4137,0.0,0.476,0.524,0.296,2.0,True,"01 27, 2016",A2YZUPJ2TR45WQ,0374300216,{'Format:': ' Board book'},Mary Lou Kauffman,It was ok,Two Stars,1453852800,,,0.3,42.0,If Animals Kissed Good Night
3989,0.0,0.0,1.0,0.3182,5.0,False,"11 14, 2016",A1QJPXDGJI5IQC,0374300216,{'Format:': ' Board book'},Mark Taylor,:-),Five Stars,1479081600,,,0.3,42.0,If Animals Kissed Good Night
3910,0.0,0.238,0.762,0.4939,5.0,False,"03 10, 2017",ARE646MG4OO0X,0374300216,{'Format:': ' Board book'},Duane,Adorable book : ),Sweet book,1489104000,,,0.5,42.0,If Animals Kissed Good Night
3906,0.0,0.238,0.762,0.4939,5.0,True,"03 17, 2017",A2IK2U7FT7X21,0374300216,{'Format:': ' Board book'},DIJRVC,Adorable book,adorable book,1489708800,,,0.5,42.0,If Animals Kissed Good Night
3894,0.0,0.256,0.744,0.7003,5.0,True,"04 11, 2017",A2RRM6KSBY6XGV,0374300216,{'Format:': ' Board book'},Dark Sky,Grand kids liked it,Five Stars,1491868800,,,0.7,42.0,If Animals Kissed Good Night
3924,0.0,0.508,0.492,0.7003,5.0,False,"02 15, 2017",A2WP2M1QSDXQ3X,0374300216,{'Format:': ' Board book'},loves2shop,Nice pictures. Colorful. Sweet idea for a children's book.,Makes you smile.,1487116800,,,0.7,42.0,If Animals Kissed Good Night
4041,0.0,0.452,0.548,0.8979,4.0,False,"07 30, 2016",A2K3XGHKKAGP0W,0374300216,{'Format:': ' Board book'},Emily Wood,"Sweet story, lovely illustrations.  It's a great bedtime story to read to children.",Lovely bedtime story,1469836800,,,0.9,42.0,If Animals Kissed Good Night
3800,0.0,0.524,0.476,0.8979,5.0,True,"12 22, 2017",A3BPOB8LCLM0IG,0374300216,{'Format:': ' Board book'},Irene,I love this story and my grand daughter loves to hear it before going to bed.,Five Stars,1513900800,,,0.9,42.0,If Animals Kissed Good Night
4366,0.094,0.831,0.075,0.0754,3.0,False,"11 15, 2017",A2J5BTFKXVJ1LJ,0374360960,{'Format:': ' Board book'},jonsig,"We bought this book because my daughter asked for it as her preschool teacher has been reading it to the class. She finds the book funny. However, I think this book is odd and somewhat gloomy.",Just ok,1510704000,,,0.1,9.0,The Pout-Pout Fish (A Pout-Pout Fish Adventure)
4726,0.082,0.827,0.092,0.0575,2.0,False,"02 28, 2016",A22PJB4T5TDY8F,0374360960,{'Format:': ' Board book'},Hammyg3,My kids weren't impressed with this book. I thought it was cute but it didn't hold my 1 or 4 year Olds attention.,My kids weren't impressed with this book. I thought ...,1456617600,3,,0.1,9.0,The Pout-Pout Fish (A Pout-Pout Fish Adventure)
4811,0.164,0.554,0.282,0.298,3.0,True,"11 4, 2015",APMQ01ZKKTOPS,0374360960,{'Format:': ' Kindle Edition'},Barbara L. Cook,"Good, cute, but the ending wasn't great. It needed a little more development. My grandson liked it and he's 3-1/2.","Good, but not great.",1446595200,,,0.3,9.0,The Pout-Pout Fish (A Pout-Pout Fish Adventure)
4436,0.0,0.0,1.0,0.296,3.0,True,"05 28, 2017",A2DL9K3V0ELM3D,0374360960,{'Format:': ' Board book'},R Barnett,ok,Three Stars,1495929600,,,0.3,9.0,The Pout-Pout Fish (A Pout-Pout Fish Adventure)
4350,0.0,0.238,0.762,0.4939,5.0,True,"12 5, 2017",AJ7QU269OO5EJ,0374360960,{'Format:': ' Board book'},CallieR84,Adorable book,Five Stars,1512432000,,,0.5,9.0,The Pout-Pout Fish (A Pout-Pout Fish Adventure)
4399,0.0,0.686,0.314,0.4939,5.0,True,"08 29, 2017",A1VSRGEPTSSTRX,0374360960,{'Format:': ' Board book'},JHO,Bought 5 copies to have on hand for gifts,"Love, love, love this book",1503964800,,,0.5,9.0,The Pout-Pout Fish (A Pout-Pout Fish Adventure)
5174,0.0,0.806,0.194,0.6997,5.0,True,"12 27, 2013",A387KY8YLFPMEF,0374360960,{'Format:': ' Hardcover'},judy,"My Granddaughter is 4 years old and this is one of her favorite books.  It is written so she can ""read"" her own part.  I highly recommend it.",My Granddaughter loves this book.,1388102400,,,0.7,9.0,The Pout-Pout Fish (A Pout-Pout Fish Adventure)
4743,0.0,0.697,0.303,0.6989,5.0,False,"02 8, 2016",A2HT9DJ5XE2RL4,0374360960,{'Format:': ' Board book'},Shanna B,We absolutely love the Pout-Pout Fish! I can now recite it by heart.,Great book!,1454889600,,,0.7,9.0,The Pout-Pout Fish (A Pout-Pout Fish Adventure)
4245,0.062,0.657,0.281,0.9001,5.0,True,"03 30, 2018",AO68TX59GJTIJ,0374360960,{'Format:': ' Board book'},Joan M. Leaver,"A cute and instructive story for toddlers as they experience the ""Terrible Twos"".  This is part of my Easter gift to my great nephew.  A great book to start a discussion with young children as they begin to develop their personality.",Cute and Instructive Book,1522368000,,,0.9,9.0,The Pout-Pout Fish (A Pout-Pout Fish Adventure)
5167,0.0,0.686,0.314,0.9001,5.0,True,"01 5, 2014",ANJ16XV3T2HBW,0374360960,{'Format:': ' Hardcover'},Robert C. Bostwick,This is a great book for kids.  My 2 year old granddaughter loves it and almost has it memorized. Deborah Diesen has another similar book which I also bought.  Enjoy.,Great Book,1388880000,,,0.9,9.0,The Pout-Pout Fish (A Pout-Pout Fish Adventure)
5582,0.106,0.783,0.111,0.1213,1.0,False,"08 16, 2010",AHHWJ1LJGN1A9,0375813616,{'Format:': ' Paperback'},C. Hazen,"There are a lot of really nice children's stories out there that are more like true literature than this nonsense. A neighbor lent me one of these books for my daughter and we gave it back before we finished it.  I would never let my kids act the way Junie does or speak the way she does. I don't get why people think this is funny, she sets a terrible example and it is NOT okay for kids to act the way she does. I would be horrified if my kids thought the way she does about things.",I won't let my kids read this garbage.,1281916800,3,,0.1,50.0,Junie B. Jones's First Boxed Set Ever! (Books 1-4)
5321,0.131,0.745,0.124,0.1295,1.0,True,"07 20, 2017",A3JGMEZ9TQ4N4Z,0375813616,{'Format:': ' Paperback'},AKorf,"I ordered these to read with my 6 yr old daughter. I thought I remembered Junie B. Jones being cute and funny. I was wrong. I clearly forgot that she is a brat with no discipline. I don't like my kids to say things like: stupid, dumb, etc and these are Junie B's favorite words. She yells at adults, sasses her teacher and parents, and says mean things to friends. Her maturity level is equal to what my kids were at around 2 1/2. We are reading the books and using them as a learning tool of how NOT to behave and my kids give examples of what they could/should do instead. I would not allow my children to play with Junie B. if she were real!",Junie B. Jones is a brat!,1500508800,23,,0.1,50.0,Junie B. Jones's First Boxed Set Ever! (Books 1-4)
5489,0.0,0.0,1.0,0.296,4.0,False,"10 1, 2014",A1722N2230OYQE,0375813616,{'Format:': ' Paperback'},Sue Whitty,ok,Four Stars,1412121600,,,0.3,50.0,Junie B. Jones's First Boxed Set Ever! (Books 1-4)
5628,0.121,0.75,0.129,0.312,1.0,False,"12 25, 2005",AVDS9MKG06833,0375813616,{'Format:': ' Paperback'},Movie Mom,"It breaks my heart to read these books with my four year old son. We received them as a gift and he is a voracious reader, so I can't find a way to discard the last two unread.

Junie B is supposed to be a 5 year old kindergarten student, but she speaks like a 1 or 2 year old and has a terrible time negotiating the world around her. Each story is jam-packed with painful grammar, awful behavior, and a fresh, spoiled attitude. The stories offer nothing to inspire the imagination and the plots seem to have been designed to undo all the lessons we've spent years teaching - most importantly, competence, confidence and respect for others!

Once we've finished them, these books will disappear! I can't imagine any educator recommending them, and I can't imagine allowing him to continue in any program that believes they are enriching reading.",It breaks my heart...,1135468800,5,,0.3,50.0,Junie B. Jones's First Boxed Set Ever! (Books 1-4)
5391,0.0,0.61,0.39,0.4939,5.0,True,"03 10, 2016",A2HOQXM5NE31X7,0375813616,{'Format:': ' Paperback'},gloria,everyone laughs as they read this.,Five Stars,1457568000,,,0.5,50.0,Junie B. Jones's First Boxed Set Ever! (Books 1-4)
5573,0.14,0.696,0.164,0.4938,3.0,True,"07 3, 2011",A3LABDSWG5NI10,0375813616,{'Format:': ' Paperback'},Kristie Finnan,"I LOVE Junie B. Jones because my daughter and I laugh out loud as we read the series. She has her own unique voice and extremely funny personality that has my kids engaged in reading.

BUT I must tell you I HATE that Junie B. a Kindergartener, has such bad manners, is sassy and that she often speaks in broken English that is more like a 3 year old than a child 5 or 6. I think that for kids learning to read, the misspelled words can be confusing.  I often have to stop and make sure my kids know that Junie B. is acting naughty and although we are laughing because she is funny- that type of behavior is NOT acceptable.

So my review for Junie B....will have to B love/hate- 3 star sorry Junie B.  But until you learn better manners, I can't give you any more stars.",Junie B. Jones- It's a LOVE HATE relationship,1309651200,2,,0.5,50.0,Junie B. Jones's First Boxed Set Ever! (Books 1-4)
5525,0.0,0.766,0.234,0.7003,5.0,True,"10 3, 2013",A2QMIU2I66Q2FL,0375813616,{'Format:': ' Paperback'},PageTurner,"A good set for beginning chapter readers.
The books are lightweight, the shiny finished covers
are water and stain resistant, and attractive.",Nicely bound books,1380758400,,,0.7,50.0,Junie B. Jones's First Boxed Set Ever! (Books 1-4)
5419,0.0,0.173,0.827,0.6988,5.0,True,"11 11, 2015",AIBVW3TE8DTGR,0375813616,{'Format:': ' Paperback'},Michelle,Love Them!!,Thankful!!,1447200000,,,0.7,50.0,Junie B. Jones's First Boxed Set Ever! (Books 1-4)
5504,0.0,0.768,0.232,0.8979,5.0,True,"05 24, 2014",A1UFCLPG47YGWB,0375813616,{'Format:': ' Kindle Edition'},Matthew T Riley,"My daughter, who just finished first grade, loves to read. Her friends had all been into Junie B. and she asked if she could check it out. The four book collection was great. She read it in two days.",Junie B.'s First Ever Ebook Collection,1400889600,,,0.9,50.0,Junie B. Jones's First Boxed Set Ever! (Books 1-4)
5318,0.024,0.822,0.155,0.9024,5.0,True,"08 11, 2017",A19J9IF2VXB72I,0375813616,{'Format:': ' Paperback'},J Irvin,"My 7 year old son loves this series despite himself!  He picked up and read an old Junie B book that was his older sisters one day and burned through it in 1 day.  It was his first chapter book that he read independently!  I asked if he would like for me to purchase more and he said no thanks - that these are for girls.  I ordered a set anyway and left them in his room and sure enough, he read them!  It's our little family secret.  :-)",I asked if he would like for me to purchase more and he said no ...,1502409600,2,,0.9,50.0,Junie B. Jones's First Boxed Set Ever! (Books 1-4)
5759,0.025,0.946,0.029,0.0772,3.0,False,"11 25, 2014",A1LXYSMWEVENSI,037582233X,{'Format:': ' Kindle Edition'},Leira1605,"This book is geared more towards young adults in 5th or 6th grade. The first time I read the book it was part of a class assignment. It helped my peers (and me) to have more open minds in accepting all sorts of people and to question our own actions. When I recently read it again as an adult, I felt that it lacked that unique factor I look for in a book. It seemed to be too showy, and the message was weakened on me, due to the (understandable) immaturity of the characters.",This book is geared more towards young adults in 5th ...,1416873600,,,0.1,12.0,Stargirl (Stargirl Series)
